trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2,True,"{'a': 0, 'e': 0}",20,5,23.080952771126174,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,14,12.021486521543501,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,21,17.937056060421238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,13,11.261254602023254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,13,13.402355677443877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,0,28.998747898862543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",35,24,20.02700726657215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,12,12.78690822262461,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,13,15.803670134088335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,4,33.87526795068056,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,0,36.00771900973051,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",20,16,6.771526860218903,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,19,12.004871156444803,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,19,11.097620694475909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,11,18.141990346937586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,11,19.55535281387884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,13,10.403051001789068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,3,24.63056675918186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,8,20.616026347508942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
